category,schema,object,subobject,local_state,remote_state,status,severity,source_migration,details,recommended_action
table_grant,public,perfis,authenticated.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,perfis,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,perfis,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,authenticated.DELETE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=delete,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,planos,authenticated.UPDATE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=update,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,planos,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,anon.DELETE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,anon.INSERT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,anon.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,anon.SELECT,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,anon.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,anon.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,anon.UPDATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,authenticated.DELETE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=delete,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,authenticated.INSERT,present,present,EQUIVALENT,critical,grant role=authenticated privilege=insert,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,authenticated.REFERENCES,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,authenticated.TRIGGER,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,authenticated.TRUNCATE,absent,present,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,Object exists only in remote evidence.,Review as remote drift before any repair.
table_grant,public,treino_dias,authenticated.UPDATE,present,present,EQUIVALENT,critical,grant role=authenticated privilege=update,Equivalent but security-sensitive grant; keep under review.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.TRIGGER,present,present,EQUIVALENT,info,grant role=postgres privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.TRUNCATE,present,present,EQUIVALENT,info,grant role=postgres privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,postgres.UPDATE,present,present,EQUIVALENT,info,grant role=postgres privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.DELETE,present,present,EQUIVALENT,info,grant role=service_role privilege=delete,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.INSERT,present,present,EQUIVALENT,info,grant role=service_role privilege=insert,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.REFERENCES,present,present,EQUIVALENT,info,grant role=service_role privilege=references,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.SELECT,present,present,EQUIVALENT,info,grant role=service_role privilege=select,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.TRIGGER,present,present,EQUIVALENT,info,grant role=service_role privilege=trigger,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.TRUNCATE,present,present,EQUIVALENT,info,grant role=service_role privilege=truncate,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_dias,service_role.UPDATE,present,present,EQUIVALENT,info,grant role=service_role privilege=update,No action.,20260716090000_baseline_aruka_v1.sql
table_grant,public,treino_eventos,authenticated.SELECT,present,present,EQUIVALENT,info,grant role=authenticated privilege=select,No action.,20260728030000_workout_delivery_integration_v1.sql
table_grant,public,treino_eventos,postgres.DELETE,present,present,EQUIVALENT,info,grant role=postgres privilege=delete,No action.,20260728030000_workout_delivery_integration_v1.sql
table_grant,public,treino_eventos,postgres.INSERT,present,present,EQUIVALENT,info,grant role=postgres privilege=insert,No action.,20260728030000_workout_delivery_integration_v1.sql
table_grant,public,treino_eventos,postgres.REFERENCES,present,present,EQUIVALENT,info,grant role=postgres privilege=references,No action.,20260728030000_workout_delivery_integration_v1.sql
table_grant,public,treino_eventos,postgres.SELECT,present,present,EQUIVALENT,info,grant role=postgres privilege=select,No action.,20260728030000_workout_delivery_integration_v1.sql
